0,1,11
0,1,51
0,26,27
0,26,28
0,26,29
0,26,30
0,26,31
0,26,32
0,26,33
0,26,34
0,26,35
0,27,26
0,27,27
0,27,28
0,27,29
0,27,30
0,27,31
0,27,32
0,27,33
0,27,34
0,27,35
0,27,36
0,28,26
0,28,27
0,28,28
0,28,29
0,28,30
0,28,31
0,28,32
0,28,33
0,28,34
0,28,35
0,28,36
0,29,25
0,29,26
0,29,27
0,29,28
0,29,29
0,29,30
0,29,31
0,29,32
0,29,33
0,29,34
0,29,35
0,29,36
0,29,37
0,30,25
0,30,26
0,30,27
0,30,28
0,30,29
0,30,30
0,30,31
0,30,32
0,30,33
0,30,34
0,30,35
0,30,36
0,30,37
0,31,2
0,31,24
0,31,25
0,31,26
0,31,27
0,31,28
0,31,29
0,31,30
0,31,31
0,31,32
0,31,33
0,31,34
0,31,35
0,31,36
0,31,37
0,31,38
0,31,60
0,32,25
0,32,26
0,32,27
0,32,28
0,32,29
0,32,30
0,32,31
0,32,32
0,32,33
0,32,34
0,32,35
0,32,36
0,32,37
0,33,25
0,33,26
0,33,27
0,33,28
0,33,29
0,33,30
0,33,31
0,33,32
0,33,33
0,33,34
0,33,35
0,33,36
0,33,37
0,34,26
0,34,27
0,34,28
0,34,29
0,34,30
0,34,31
0,34,32
0,34,33
0,34,34
0,34,35
0,34,36
0,35,26
0,35,27
0,35,28
0,35,29
0,35,30
0,35,31
0,35,32
0,35,33
0,35,34
0,35,35
0,35,36
0,36,27
0,36,28
0,36,29
0,36,30
0,36,31
0,36,32
0,36,33
0,36,34
0,36,35
0,61,11
0,61,51
1,0,10
1,0,52
1,1,11
1,1,51
1,11,44
1,13,19
1,16,21
1,16,22
1,16,40
1,16,41
1,16,42
1,17,40
1,18,22
1,19,22
1,19,24
1,20,37
1,20,38
1,21,38
1,21,39
1,22,26
1,22,36
1,22,37
1,22,38
1,23,26
1,23,27
1,23,35
1,23,36
1,23,37
1,24,25
1,24,26
1,24,27
1,24,28
1,24,29
1,24,30
1,24,31
1,24,32
1,24,33
1,24,34
1,24,35
1,24,36
1,24,37
1,25,25
1,25,26
1,25,27
1,25,28
1,25,29
1,25,30
1,25,31
1,25,32
1,25,33
1,25,34
1,25,35
1,25,36
1,25,37
1,26,25
1,26,26
1,26,27
1,26,28
1,26,30
1,26,32
1,26,34
1,26,35
1,26,36
1,26,37
1,27,24
1,27,25
1,27,26
1,27,28
1,27,29
1,27,30
1,27,31
1,27,32
1,27,33
1,27,34
1,27,36
1,27,37
1,28,24
1,28,25
1,28,26
1,28,28
1,28,29
1,28,30
1,28,32
1,28,33
1,28,34
1,28,35
1,28,36
1,28,37
1,28,38
1,29,23
1,29,24
1,29,25
1,29,34
1,29,35
1,29,37
1,29,38
1,29,39
1,30,17
1,30,18
1,30,20
1,30,21
1,30,22
1,30,23
1,30,24
1,30,26
1,30,27
1,30,35
1,30,36
1,30,38
1,30,39
1,30,40
1,30,41
1,30,49
1,30,50
1,31,0
1,31,1
1,31,2
1,31,6
1,31,12
1,31,13
1,31,17
1,31,18
1,31,20
1,31,21
1,31,22
1,31,23
1,31,24
1,31,25
1,31,37
1,31,38
1,31,39
1,31,40
1,31,41
1,31,42
1,31,44
1,31,45
1,31,49
1,31,50
1,31,56
1,31,60
1,31,61
1,31,62
1,32,12
1,32,13
1,32,21
1,32,22
1,32,23
1,32,24
1,32,26
1,32,27
1,32,35
1,32,36
1,32,38
1,32,39
1,32,40
1,32,41
1,32,42
1,32,44
1,32,45
1,33,23
1,33,24
1,33,25
1,33,34
1,33,35
1,33,37
1,33,38
1,33,39
1,34,24
1,34,25
1,34,26
1,34,28
1,34,29
1,34,30
1,34,32
1,34,33
1,34,34
1,34,35
1,34,36
1,34,37
1,34,38
1,35,24
1,35,25
1,35,26
1,35,28
1,35,29
1,35,30
1,35,31
1,35,32
1,35,33
1,35,34
1,35,36
1,36,25
1,36,26
1,36,27
1,36,28
1,36,30
1,36,32
1,36,34
1,36,35
1,36,36
1,37,25
1,37,26
1,37,27
1,37,28
1,37,29
1,37,30
1,37,31
1,37,32
1,37,33
1,37,34
1,37,35
1,37,36
1,37,37
1,38,25
1,38,26
1,38,27
1,38,28
1,38,29
1,38,30
1,38,31
1,38,32
1,38,33
1,38,34
1,38,35
1,38,36
1,38,37
1,39,25
1,39,26
1,39,27
1,39,35
1,39,36
1,40,24
1,40,25
1,40,26
1,40,36
1,41,23
1,41,24
1,42,24
1,42,25
1,43,38
1,43,40
1,44,40
1,45,22
1,46,20
1,46,21
1,46,22
1,46,40
1,46,41
1,49,43
1,57,14
1,58,14
1,61,11
1,61,51
1,62,10
1,62,52
2,0,10
2,0,11
2,0,13
2,0,17
2,0,20
2,0,21
2,0,24
2,0,27
2,0,28
2,0,31
2,0,34
2,0,35
2,0,38
2,0,41
2,0,42
2,0,45
2,0,49
2,0,51
2,0,52
2,1,10
2,1,11
2,1,51
2,1,52
2,2,10
2,2,11
2,2,12
2,2,50
2,2,51
2,2,52
2,3,10
2,3,12
2,3,13
2,3,49
2,3,50
2,3,52
2,4,12
2,4,13
2,4,49
2,4,50
2,5,9
2,5,13
2,5,14
2,5,48
2,5,49
2,5,53
2,6,9
2,6,14
2,6,15
2,6,47
2,6,48
2,6,53
2,7,14
2,7,15
2,7,47
2,7,48
2,8,8
2,8,15
2,8,16
2,8,46
2,8,47
2,8,54
2,9,8
2,9,16
2,9,17
2,9,45
2,9,46
2,9,54
2,10,16
2,10,17
2,10,18
2,10,44
2,10,45
2,10,46
2,11,7
2,11,17
2,11,18
2,11,44
2,11,45
2,11,55
2,12,7
2,12,18
2,12,19
2,12,43
2,12,44
2,12,55
2,13,19
2,13,43
2,14,6
2,14,19
2,14,20
2,14,21
2,14,41
2,14,42
2,14,43
2,14,56
2,15,6
2,15,20
2,15,21
2,15,41
2,15,42
2,15,56
2,16,21
2,16,22
2,16,40
2,16,41
2,16,42
2,17,5
2,17,21
2,17,22
2,17,40
2,17,41
2,17,57
2,18,22
2,18,23
2,18,39
2,18,40
2,19,22
2,19,23
2,19,24
2,19,38
2,19,39
2,19,40
2,20,4
2,20,23
2,20,24
2,20,37
2,20,38
2,20,39
2,20,58
2,21,24
2,21,25
2,21,37
2,21,38
2,21,39
2,22,25
2,22,26
2,22,36
2,22,37
2,22,38
2,23,3
2,23,25
2,23,26
2,23,27
2,23,36
2,23,37
2,23,59
2,24,25
2,24,26
2,24,27
2,24,28
2,24,29
2,24,30
2,24,31
2,24,32
2,24,33
2,24,34
2,24,35
2,24,36
2,24,37
2,25,26
2,25,27
2,25,28
2,25,29
2,25,30
2,25,31
2,25,32
2,25,33
2,25,34
2,25,35
2,25,36
2,26,2
2,26,25
2,26,26
2,26,27
2,26,28
2,26,34
2,26,35
2,26,36
2,26,37
2,26,60
2,27,25
2,27,26
2,27,28
2,27,34
2,27,36
2,27,37
2,28,37
2,28,38
2,29,1
2,29,23
2,29,25
2,29,26
2,29,36
2,29,37
2,29,38
2,29,39
2,29,61
2,30,17
2,30,18
2,30,19
2,30,20
2,30,22
2,30,23
2,30,24
2,30,38
2,30,39
2,30,40
2,30,41
2,30,43
2,30,44
2,30,49
2,30,50
2,31,0
2,31,1
2,31,2
2,31,3
2,31,4
2,31,5
2,31,6
2,31,7
2,31,8
2,31,9
2,31,10
2,31,11
2,31,12
2,31,13
2,31,14
2,31,15
2,31,16
2,31,17
2,31,18
2,31,19
2,31,20
2,31,21
2,31,22
2,31,23
2,31,24
2,31,25
2,31,31
2,31,37
2,31,38
2,31,39
2,31,40
2,31,41
2,31,42
2,31,43
2,31,44
2,31,45
2,31,46
2,31,47
2,31,48
2,31,49
2,31,50
2,31,51
2,31,52
2,31,53
2,31,54
2,31,55
2,31,56
2,31,57
2,31,58
2,31,59
2,31,60
2,31,61
2,31,62
2,31,63
2,32,12
2,32,13
2,32,18
2,32,19
2,32,21
2,32,22
2,32,23
2,32,24
2,32,38
2,32,39
2,32,40
2,32,42
2,32,43
2,32,44
2,32,45
2,33,1
2,33,23
2,33,24
2,33,25
2,33,26
2,33,36
2,33,37
2,33,38
2,33,39
2,33,61
2,34,24
2,34,25
2,34,26
